algorithm,dataset,repetition,quality,supp+,time
SD,christensen-pn-width-4_binary,5,88.3,0.9823008849557522,1.248
SD,christensen-pn-width-4_binary,6,88.3,0.9823008849557522,1.25
SD,christensen-pn-width-4_binary,7,88.3,0.9823008849557522,1.255
SD,christensen-pn-width-4_binary,8,88.3,0.9823008849557522,1.258
SD,christensen-pn-width-4_binary,9,88.3,0.9823008849557522,1.26
SD,christensen-pn-width-4_binary,10,88.3,0.9823008849557522,1.262
SSDP+,christensen-pn-width-4_binary,1,102.2,1.0,0.933
SSDP+,christensen-pn-width-4_binary,2,102.3,1.0,1.079
SSDP+,christensen-pn-width-4_binary,3,103.2,1.0,0.965
SSDP+,christensen-pn-width-4_binary,4,102.3,1.0,1.042
SSDP+,christensen-pn-width-4_binary,5,102.2,1.0,0.968
SSDP+,christensen-pn-width-4_binary,6,102.2,1.0,0.952
SSDP+,christensen-pn-width-4_binary,7,102.2,1.0,0.957
SSDP+,christensen-pn-width-4_binary,8,102.2,1.0,0.934
SSDP+,christensen-pn-width-4_binary,9,102.2,1.0,0.983
SSDP+,christensen-pn-width-4_binary,10,102.7,1.0,0.966
SMHDD,christensen-pn-width-4_binary,1,102.2,1.0,0.203
SMHDD,christensen-pn-width-4_binary,2,102.3,1.0,0.222
SMHDD,christensen-pn-width-4_binary,3,103.2,1.0,0.205
SMHDD,christensen-pn-width-4_binary,4,102.3,1.0,0.224
SMHDD,christensen-pn-width-4_binary,5,102.2,1.0,0.202
SMHDD,christensen-pn-width-4_binary,6,102.2,1.0,0.212
SMHDD,christensen-pn-width-4_binary,7,102.2,1.0,0.201
SMHDD,christensen-pn-width-4_binary,8,102.2,1.0,0.198
SMHDD,christensen-pn-width-4_binary,9,102.2,1.0,0.216
SMHDD,christensen-pn-width-4_binary,10,102.7,1.0,0.207
SD,golub-pn-width-4_binary,1,23.4,1.0,1.791
SD,golub-pn-width-4_binary,2,23.4,1.0,1.786
SD,golub-pn-width-4_binary,3,23.4,1.0,1.786
SD,golub-pn-width-4_binary,4,23.4,1.0,1.777
SD,golub-pn-width-4_binary,5,23.4,1.0,1.779
SD,golub-pn-width-4_binary,6,23.4,1.0,1.792
SD,golub-pn-width-4_binary,7,23.4,1.0,1.784
SD,golub-pn-width-4_binary,8,23.4,1.0,1.793
SD,golub-pn-width-4_binary,9,23.4,1.0,1.783
SD,golub-pn-width-4_binary,10,23.4,1.0,1.791
SSDP+,golub-pn-width-4_binary,1,42.9,1.0,4.037
SSDP+,golub-pn-width-4_binary,2,43.2,1.0,4.645
SSDP+,golub-pn-width-4_binary,3,42.8,1.0,4.1
SSDP+,golub-pn-width-4_binary,4,42.8,1.0,4.101
SSDP+,golub-pn-width-4_binary,5,43.0,1.0,4.444
SSDP+,golub-pn-width-4_binary,6,42.7,1.0,4.038
SSDP+,golub-pn-width-4_binary,7,42.8,1.0,3.909
SSDP+,golub-pn-width-4_binary,8,43.2,1.0,4.847
SSDP+,golub-pn-width-4_binary,9,43.2,1.0,4.557
SSDP+,golub-pn-width-4_binary,10,42.7,1.0,3.426
SMHDD,golub-pn-width-4_binary,1,42.9,1.0,1.293
SMHDD,golub-pn-width-4_binary,2,43.2,1.0,1.557
SMHDD,golub-pn-width-4_binary,3,42.8,1.0,1.345
SMHDD,golub-pn-width-4_binary,4,42.8,1.0,1.333
SMHDD,golub-pn-width-4_binary,5,43.0,1.0,1.429
SMHDD,golub-pn-width-4_binary,6,42.7,1.0,1.268
SMHDD,golub-pn-width-4_binary,7,42.8,1.0,1.168
SMHDD,golub-pn-width-4_binary,8,43.2,1.0,1.577
SMHDD,golub-pn-width-4_binary,9,43.2,1.0,1.428
SMHDD,golub-pn-width-4_binary,10,42.7,1.0,1.01
SD,gordon-pn-width-4_binary,1,107.5,1.0,4.89
SD,gordon-pn-width-4_binary,2,107.5,1.0,4.976
SD,gordon-pn-width-4_binary,3,107.5,1.0,4.988
SD,gordon-pn-width-4_binary,4,107.5,1.0,4.99
SD,gordon-pn-width-4_binary,5,107.5,1.0,4.913
SD,gordon-pn-width-4_binary,6,107.5,1.0,4.935
SD,gordon-pn-width-4_binary,7,107.5,1.0,4.986
SD,gordon-pn-width-4_binary,8,107.5,1.0,4.945
SD,gordon-pn-width-4_binary,9,107.5,1.0,4.913
SD,gordon-pn-width-4_binary,10,107.5,1.0,4.893
SSDP+,gordon-pn-width-4_binary,1,113.3,1.0,4.867
