algorithm,dataset,repetition,quality,supp+,time
SD,nakayama-pn-freq-8_binary,5,0.6278095238095239,1.0,72.663
SD,nakayama-pn-freq-8_binary,6,0.6278095238095239,1.0,72.61
SD,nakayama-pn-freq-8_binary,7,0.6278095238095239,1.0,72.736
SD,nakayama-pn-freq-8_binary,8,0.6278095238095239,1.0,72.75
SD,nakayama-pn-freq-8_binary,9,0.6278095238095239,1.0,72.706
SD,nakayama-pn-freq-8_binary,10,0.6278095238095239,1.0,72.586
SSDP+,nakayama-pn-freq-8_binary,1,0.6201904761904764,1.0,59.906
SSDP+,nakayama-pn-freq-8_binary,2,0.6209523809523811,1.0,55.507
SSDP+,nakayama-pn-freq-8_binary,3,0.6194285714285717,1.0,53.014
SSDP+,nakayama-pn-freq-8_binary,4,0.6224761904761906,1.0,53.146
SSDP+,nakayama-pn-freq-8_binary,5,0.6201904761904764,1.0,59.179
SSDP+,nakayama-pn-freq-8_binary,6,0.6217142857142859,1.0,55.031
SSDP+,nakayama-pn-freq-8_binary,7,0.6194285714285717,1.0,55.072
SSDP+,nakayama-pn-freq-8_binary,8,0.6224761904761906,1.0,53.026
SSDP+,nakayama-pn-freq-8_binary,9,0.6209523809523811,1.0,54.982
SSDP+,nakayama-pn-freq-8_binary,10,0.6194285714285717,1.0,55.711
SMHDD,nakayama-pn-freq-8_binary,1,0.6201904761904764,1.0,15.228
SMHDD,nakayama-pn-freq-8_binary,2,0.6209523809523811,1.0,13.34
SMHDD,nakayama-pn-freq-8_binary,3,0.6194285714285717,1.0,12.564
SMHDD,nakayama-pn-freq-8_binary,4,0.6224761904761906,1.0,12.715
SMHDD,nakayama-pn-freq-8_binary,5,0.6201904761904764,1.0,14.708
SMHDD,nakayama-pn-freq-8_binary,6,0.6217142857142859,1.0,13.422
SMHDD,nakayama-pn-freq-8_binary,7,0.6194285714285717,1.0,13.208
SMHDD,nakayama-pn-freq-8_binary,8,0.6224761904761906,1.0,12.556
SMHDD,nakayama-pn-freq-8_binary,9,0.6209523809523811,1.0,13.303
SMHDD,nakayama-pn-freq-8_binary,10,0.6194285714285717,1.0,13.394
SD,pomeroy-pn-freq-8_binary,1,0.7280000000000002,1.0,12.108
SD,pomeroy-pn-freq-8_binary,2,0.7280000000000002,1.0,12.19
SD,pomeroy-pn-freq-8_binary,3,0.7280000000000002,1.0,12.286
SD,pomeroy-pn-freq-8_binary,4,0.7280000000000002,1.0,12.163
SD,pomeroy-pn-freq-8_binary,5,0.7280000000000002,1.0,12.22
SD,pomeroy-pn-freq-8_binary,6,0.7280000000000002,1.0,12.269
SD,pomeroy-pn-freq-8_binary,7,0.7280000000000002,1.0,12.202
SD,pomeroy-pn-freq-8_binary,8,0.7280000000000002,1.0,12.306
SD,pomeroy-pn-freq-8_binary,9,0.7280000000000002,1.0,12.279
SD,pomeroy-pn-freq-8_binary,10,0.7280000000000002,1.0,12.261
SSDP+,pomeroy-pn-freq-8_binary,1,0.8216666666666665,1.0,10.996
SSDP+,pomeroy-pn-freq-8_binary,2,0.8266666666666665,1.0,10.747
SSDP+,pomeroy-pn-freq-8_binary,3,0.829,1.0,12.207
SSDP+,pomeroy-pn-freq-8_binary,4,0.8383333333333333,1.0,12.485
SSDP+,pomeroy-pn-freq-8_binary,5,0.829,1.0,10.646
SSDP+,pomeroy-pn-freq-8_binary,6,0.8213333333333332,0.9743589743589743,10.936
SSDP+,pomeroy-pn-freq-8_binary,7,0.8313333333333333,1.0,11.412
SSDP+,pomeroy-pn-freq-8_binary,8,0.8266666666666665,1.0,10.663
SSDP+,pomeroy-pn-freq-8_binary,9,0.8336666666666666,1.0,11.408
