algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,subramanian_og_labeled,3,13.1,1.0,0.988
SMHDD_1.0,subramanian_og_labeled,4,13.1,1.0,0.952
SMHDD_1.0,subramanian_og_labeled,5,13.1,1.0,0.827
SMHDD_1.0,subramanian_og_labeled,6,13.1,1.0,1.01
SMHDD_1.0,subramanian_og_labeled,7,13.1,1.0,0.692
SMHDD_1.0,subramanian_og_labeled,8,14.0,0.9696969696969697,1.022
SMHDD_1.0,subramanian_og_labeled,9,13.1,1.0,1.018
SMHDD_1.0,subramanian_og_labeled,10,13.7,1.0,0.894
SMHDD_1.0,tian_og_labeled,1,58.8,0.8321167883211679,10.813
SMHDD_1.0,tian_og_labeled,2,69.4,0.6715328467153284,18.124
SMHDD_1.0,tian_og_labeled,3,54.7,0.8467153284671532,8.283
SMHDD_1.0,tian_og_labeled,4,62.0,0.7226277372262774,17.548
SMHDD_1.0,tian_og_labeled,5,61.3,0.8759124087591241,17.866
SMHDD_1.0,tian_og_labeled,6,70.9,0.6715328467153284,15.067
SMHDD_1.0,tian_og_labeled,7,68.6,0.7007299270072993,18.269
SMHDD_1.0,tian_og_labeled,8,72.3,0.6715328467153284,26.768
SMHDD_1.0,tian_og_labeled,9,56.2,0.4744525547445255,12.567
SMHDD_1.0,tian_og_labeled,10,64.8,0.8467153284671532,12.361
SMHDD_1.0,west_og_labeled,1,18.0,0.84,2.306
SMHDD_1.0,west_og_labeled,2,17.8,0.84,1.548
SMHDD_1.0,west_og_labeled,3,18.2,0.84,1.986
SMHDD_1.0,west_og_labeled,4,18.3,0.84,2.035
SMHDD_1.0,west_og_labeled,5,18.3,1.0,1.806
SMHDD_1.0,west_og_labeled,6,18.4,0.84,2.102
SMHDD_1.0,west_og_labeled,7,18.0,0.84,2.183
SMHDD_1.0,west_og_labeled,8,18.3,0.84,1.708
SMHDD_1.0,west_og_labeled,9,18.4,0.84,1.774
SMHDD_1.0,west_og_labeled,10,18.3,0.92,1.732
SMHDD_1.0,yeoh_og_labeled,1,30.5,0.9240506329113924,7.04
SMHDD_1.0,yeoh_og_labeled,2,22.8,0.8227848101265823,5.735
SMHDD_1.0,yeoh_og_labeled,3,23.9,0.8734177215189873,5.852
SMHDD_1.0,yeoh_og_labeled,4,32.9,0.9367088607594937,10.512
SMHDD_1.0,yeoh_og_labeled,5,33.9,0.7721518987341772,11.479
SMHDD_1.0,yeoh_og_labeled,6,28.9,0.8860759493670886,7.556
SMHDD_1.0,yeoh_og_labeled,7,28.5,0.8481012658227848,8.284
SMHDD_1.0,yeoh_og_labeled,8,38.3,0.569620253164557,15.844
SMHDD_1.0,yeoh_og_labeled,9,22.7,0.8227848101265823,5.148
SMHDD_1.0,yeoh_og_labeled,10,29.9,0.8607594936708861,9.557
SMHDD_1.0,sun_og_labeled,1,39.1,0.5308641975308642,39.312
SMHDD_1.0,sun_og_labeled,2,39.7,0.7037037037037037,60.182
SMHDD_1.0,sun_og_labeled,3,41.0,0.7407407407407407,44.68
SMHDD_1.0,sun_og_labeled,4,38.9,0.7654320987654321,42.674
SMHDD_1.0,sun_og_labeled,5,38.1,0.7901234567901234,32.412
SMHDD_1.0,sun_og_labeled,6,39.1,0.7530864197530864,34.301
SMHDD_1.0,sun_og_labeled,7,39.0,0.7037037037037037,46.879
SMHDD_1.0,sun_og_labeled,8,38.1,0.7407407407407407,45.973
SMHDD_1.0,sun_og_labeled,9,41.1,0.7530864197530864,46.472
SMHDD_1.0,sun_og_labeled,10,40.0,0.7037037037037037,46.871
