algorithm,dataset,repetition,quality,supp+,time
SMHDD,chowdary-pn-freq-2_nominal,8,0.7569526627218934,0.9838709677419355,0.523
SMHDD,chowdary-pn-freq-2_nominal,9,0.7569526627218934,0.9838709677419355,0.666
SMHDD,chowdary-pn-freq-2_nominal,10,0.7569526627218934,0.9838709677419355,0.519
SD,christensen-pn-freq-2_nominal,1,0.8842065025802205,1.0,0.597
SD,christensen-pn-freq-2_nominal,2,0.8842065025802205,1.0,0.592
SD,christensen-pn-freq-2_nominal,3,0.8842065025802205,1.0,0.599
SD,christensen-pn-freq-2_nominal,4,0.8842065025802205,1.0,0.6
SD,christensen-pn-freq-2_nominal,5,0.8842065025802205,1.0,0.601
SD,christensen-pn-freq-2_nominal,6,0.8842065025802205,1.0,0.594
SD,christensen-pn-freq-2_nominal,7,0.8842065025802205,1.0,0.598
SD,christensen-pn-freq-2_nominal,8,0.8842065025802205,1.0,0.595
SD,christensen-pn-freq-2_nominal,9,0.8842065025802205,1.0,0.597
SD,christensen-pn-freq-2_nominal,10,0.8842065025802205,1.0,0.593
SSDP+,christensen-pn-freq-2_nominal,1,0.87414895198454,1.0,0.234
SSDP+,christensen-pn-freq-2_nominal,2,0.87414895198454,1.0,0.262
SSDP+,christensen-pn-freq-2_nominal,3,0.87414895198454,1.0,0.245
SSDP+,christensen-pn-freq-2_nominal,4,0.8746076578394106,1.0,0.293
SSDP+,christensen-pn-freq-2_nominal,5,0.8746076578394106,1.0,0.264
SSDP+,christensen-pn-freq-2_nominal,6,0.8746076578394106,1.0,0.278
SSDP+,christensen-pn-freq-2_nominal,7,0.87414895198454,1.0,0.232
SSDP+,christensen-pn-freq-2_nominal,8,0.87414895198454,1.0,0.252
SSDP+,christensen-pn-freq-2_nominal,9,0.87414895198454,1.0,0.245
SSDP+,christensen-pn-freq-2_nominal,10,0.8746076578394106,1.0,0.28
SMHDD,christensen-pn-freq-2_nominal,1,0.87414895198454,1.0,0.068
SMHDD,christensen-pn-freq-2_nominal,2,0.87414895198454,1.0,0.08
SMHDD,christensen-pn-freq-2_nominal,3,0.87414895198454,1.0,0.071
SMHDD,christensen-pn-freq-2_nominal,4,0.8746076578394106,1.0,0.077
SMHDD,christensen-pn-freq-2_nominal,5,0.8746076578394106,1.0,0.071
SMHDD,christensen-pn-freq-2_nominal,6,0.8746076578394106,1.0,0.08
SMHDD,christensen-pn-freq-2_nominal,7,0.87414895198454,1.0,0.066
SMHDD,christensen-pn-freq-2_nominal,8,0.87414895198454,1.0,0.074
SMHDD,christensen-pn-freq-2_nominal,9,0.87414895198454,1.0,0.074
SMHDD,christensen-pn-freq-2_nominal,10,0.8746076578394106,1.0,0.079
SD,golub-pn-freq-2_nominal,1,0.6944444444444445,1.0,0.895
SD,golub-pn-freq-2_nominal,2,0.6944444444444445,1.0,0.89
SD,golub-pn-freq-2_nominal,3,0.6944444444444445,1.0,0.883
SD,golub-pn-freq-2_nominal,4,0.6944444444444445,1.0,0.895
SD,golub-pn-freq-2_nominal,5,0.6944444444444445,1.0,0.9
SD,golub-pn-freq-2_nominal,6,0.6944444444444445,1.0,0.893
SD,golub-pn-freq-2_nominal,7,0.6944444444444445,1.0,0.901
SD,golub-pn-freq-2_nominal,8,0.6944444444444445,1.0,0.901
SD,golub-pn-freq-2_nominal,9,0.6944444444444445,1.0,0.897
SD,golub-pn-freq-2_nominal,10,0.6944444444444445,1.0,0.9
SSDP+,golub-pn-freq-2_nominal,1,0.6944444444444445,1.0,0.435
SSDP+,golub-pn-freq-2_nominal,2,0.6944444444444445,1.0,0.447
SSDP+,golub-pn-freq-2_nominal,3,0.6944444444444445,1.0,0.444
SSDP+,golub-pn-freq-2_nominal,4,0.6944444444444445,1.0,0.449
SSDP+,golub-pn-freq-2_nominal,5,0.6944444444444445,1.0,0.444
SSDP+,golub-pn-freq-2_nominal,6,0.6944444444444445,1.0,0.445
SSDP+,golub-pn-freq-2_nominal,7,0.6944444444444445,1.0,0.452
SSDP+,golub-pn-freq-2_nominal,8,0.6944444444444445,1.0,0.454
SSDP+,golub-pn-freq-2_nominal,9,0.6944444444444445,1.0,0.458
SSDP+,golub-pn-freq-2_nominal,10,0.6944444444444445,1.0,0.452
SMHDD,golub-pn-freq-2_nominal,1,0.6944444444444445,1.0,0.11
SMHDD,golub-pn-freq-2_nominal,2,0.6944444444444445,1.0,0.111
SMHDD,golub-pn-freq-2_nominal,3,0.6944444444444445,1.0,0.11
SMHDD,golub-pn-freq-2_nominal,4,0.6944444444444445,1.0,0.108
SMHDD,golub-pn-freq-2_nominal,5,0.6944444444444445,1.0,0.104
SMHDD,golub-pn-freq-2_nominal,6,0.6944444444444445,1.0,0.107
SMHDD,golub-pn-freq-2_nominal,7,0.6944444444444445,1.0,0.108
SMHDD,golub-pn-freq-2_nominal,8,0.6944444444444445,1.0,0.115
SMHDD,golub-pn-freq-2_nominal,9,0.6944444444444445,1.0,0.115
SMHDD,golub-pn-freq-2_nominal,10,0.6944444444444445,1.0,0.112
SD,gordon-pn-freq-2_nominal,1,0.3451909282378438,1.0,3.31
SD,gordon-pn-freq-2_nominal,2,0.3451909282378438,1.0,3.43
SD,gordon-pn-freq-2_nominal,3,0.3451909282378438,1.0,3.423
SD,gordon-pn-freq-2_nominal,4,0.3451909282378438,1.0,3.472
SD,gordon-pn-freq-2_nominal,5,0.3451909282378438,1.0,3.457
SD,gordon-pn-freq-2_nominal,6,0.3451909282378438,1.0,3.48
SD,gordon-pn-freq-2_nominal,7,0.3451909282378438,1.0,3.431
SD,gordon-pn-freq-2_nominal,8,0.3451909282378438,1.0,3.411
SD,gordon-pn-freq-2_nominal,9,0.3451909282378438,1.0,3.445
SD,gordon-pn-freq-2_nominal,10,0.3451909282378438,1.0,3.43
SSDP+,gordon-pn-freq-2_nominal,1,0.3451909282378438,1.0,1.855
SSDP+,gordon-pn-freq-2_nominal,2,0.3451909282378438,1.0,1.84
SSDP+,gordon-pn-freq-2_nominal,3,0.3451909282378438,1.0,1.786
SSDP+,gordon-pn-freq-2_nominal,4,0.3451909282378438,1.0,1.785
SSDP+,gordon-pn-freq-2_nominal,5,0.3451909282378438,1.0,1.775
SSDP+,gordon-pn-freq-2_nominal,6,0.3451909282378438,1.0,1.766
SSDP+,gordon-pn-freq-2_nominal,7,0.3451909282378438,1.0,1.768
SSDP+,gordon-pn-freq-2_nominal,8,0.3451909282378438,1.0,1.796
SSDP+,gordon-pn-freq-2_nominal,9,0.3451909282378438,1.0,1.778
SSDP+,gordon-pn-freq-2_nominal,10,0.3451909282378438,1.0,1.781
SMHDD,gordon-pn-freq-2_nominal,1,0.3451909282378438,1.0,0.309
SMHDD,gordon-pn-freq-2_nominal,2,0.3451909282378438,1.0,0.326
SMHDD,gordon-pn-freq-2_nominal,3,0.3451909282378438,1.0,0.327
SMHDD,gordon-pn-freq-2_nominal,4,0.3451909282378438,1.0,0.354
SMHDD,gordon-pn-freq-2_nominal,5,0.3451909282378438,1.0,0.338
SMHDD,gordon-pn-freq-2_nominal,6,0.3451909282378438,1.0,0.336
SMHDD,gordon-pn-freq-2_nominal,7,0.3451909282378438,1.0,0.348
SMHDD,gordon-pn-freq-2_nominal,8,0.3451909282378438,1.0,0.34
SMHDD,gordon-pn-freq-2_nominal,9,0.3451909282378438,1.0,0.354
SMHDD,gordon-pn-freq-2_nominal,10,0.3451909282378438,1.0,0.349
SD,gravier-pn-freq-2_nominal,1,0.43329081632653066,0.8198198198198198,1.677
SD,gravier-pn-freq-2_nominal,2,0.43329081632653066,0.8198198198198198,1.688
SD,gravier-pn-freq-2_nominal,3,0.43329081632653066,0.8198198198198198,1.667
SD,gravier-pn-freq-2_nominal,4,0.43329081632653066,0.8198198198198198,1.673
SD,gravier-pn-freq-2_nominal,5,0.43329081632653066,0.8198198198198198,1.675
SD,gravier-pn-freq-2_nominal,6,0.43329081632653066,0.8198198198198198,1.684
SD,gravier-pn-freq-2_nominal,7,0.43329081632653066,0.8198198198198198,1.689
SD,gravier-pn-freq-2_nominal,8,0.43329081632653066,0.8198198198198198,1.69
SD,gravier-pn-freq-2_nominal,9,0.43329081632653066,0.8198198198198198,1.685
SD,gravier-pn-freq-2_nominal,10,0.43329081632653066,0.8198198198198198,1.686
SSDP+,gravier-pn-freq-2_nominal,1,0.4245323129251701,0.8378378378378378,0.691
SSDP+,gravier-pn-freq-2_nominal,2,0.4229166666666666,0.8558558558558559,0.712
SSDP+,gravier-pn-freq-2_nominal,3,0.42351190476190476,0.8378378378378378,0.722
SSDP+,gravier-pn-freq-2_nominal,4,0.42431972789115646,0.8378378378378378,0.757
SSDP+,gravier-pn-freq-2_nominal,5,0.42138605442176874,0.8558558558558559,0.588
SSDP+,gravier-pn-freq-2_nominal,6,0.425,0.8198198198198198,0.707
SSDP+,gravier-pn-freq-2_nominal,7,0.42517006802721086,0.8468468468468469,0.708
SSDP+,gravier-pn-freq-2_nominal,8,0.4245323129251701,0.8378378378378378,0.705
SSDP+,gravier-pn-freq-2_nominal,9,0.42436224489795926,0.8198198198198198,0.726
SSDP+,gravier-pn-freq-2_nominal,10,0.4245323129251701,0.8378378378378378,0.674
